/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71465000.gz	(1783360.2497660306, 2335729.325967909, 759075.072693068, 31083.290641588523)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71470000.gz	(1783720.3859245959, 2336338.7787431194, 762261.1458602892, 35010.19280429691)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71475000.gz	(1783935.163630707, 2333688.724532047, 765849.1948850781, 32315.827456761457)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71480000.gz	(1784726.272907783, 2334595.024567449, 758342.1320011838, 30304.749758268215)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71485000.gz	(1784852.205828373, 2335382.4863597485, 759734.5956828793, 32494.114486769726)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71490000.gz	(1784669.9763822204, 2334611.6943609295, 760392.7103569054, 31723.288948607667)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71495000.gz	(1784638.115066814, 2335118.9035883714, 756170.4953108238, 31027.197997059608)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71500000.gz	(1784098.1607035883, 2336710.551287006, 755660.2143973277, 29242.74292337687)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71505000.gz	(1783897.7294954471, 2334895.585500999, 764512.2768230219, 33215.52011135053)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71510000.gz	(1785434.4932954605, 2336560.0159094324, 750046.6559753203, 31497.041664912966)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71515000.gz	(1785465.67674088, 2334568.5237013735, 760625.0700417345, 32511.713814644223)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71520000.gz	(1785201.9602959473, 2337045.1965869702, 755333.7305084416, 30429.988577242446)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71525000.gz	(1783783.8750798209, 2336323.2930596587, 753259.8279910298, 32130.20042271075)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71530000.gz	(1784774.7776231358, 2337124.0204292005, 753336.1988128936, 32404.741596639262)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71535000.gz	(1785905.3268285734, 2336208.2694121143, 749212.505051479, 31636.75196912997)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71540000.gz	(1785960.368082557, 2334382.03854468, 751876.0315370166, 30676.462576622293)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71545000.gz	(1784711.382584111, 2337364.6020680373, 755023.6711642592, 31044.17175640776)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71550000.gz	(1785220.1909669063, 2335487.689100895, 760017.5394532247, 32352.694295247376)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71555000.gz	(1784608.517207131, 2336410.329680085, 760456.8740739973, 30365.1379733447)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71560000.gz	(1784596.2940276777, 2336913.8758965507, 753803.0461206485, 33301.05618118608)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71565000.gz	(1786018.4749837883, 2333311.0777324596, 757853.4557205095, 31858.995614256066)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71570000.gz	(1784929.389409272, 2335535.35551428, 755122.8578842743, 33155.34041911617)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71575000.gz	(1784584.056069647, 2337836.2489288338, 753126.4747527844, 31450.916412237144)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71580000.gz	(1785935.3308398474, 2335171.537368665, 755060.8535697337, 32541.574285635084)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71585000.gz	(1785606.16137424, 2336445.5455082664, 753115.6311988446, 30702.903273002466)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71590000.gz	(1786891.778686785, 2335108.080879302, 754110.6199263228, 31223.45969605818)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71595000.gz	(1786511.5028281093, 2337347.6841036025, 750224.0001136075, 31978.103861672113)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71600000.gz	(1785347.0115095663, 2336070.028277041, 760472.3248956027, 31398.368656024184)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71605000.gz	(1786353.4040756468, 2335088.7806309536, 756105.5097791855, 31163.32170839223)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71610000.gz	(1786530.4706129995, 2334670.2776455716, 754543.0433281703, 34018.082826082486)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71615000.gz	(1785764.3132777247, 2333807.378512125, 760038.7682049366, 32938.05961763241)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71620000.gz	(1786096.3353975816, 2337567.1791635565, 755145.0887094098, 31260.076307133557)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71625000.gz	(1787741.6833652838, 2333892.9412380387, 753180.2880948714, 32771.53327591943)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71630000.gz	(1786575.8506964333, 2335357.9356566207, 753481.3163993916, 32687.415161410267)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71635000.gz	(1786537.3614485657, 2333526.389218524, 758331.8106995751, 33824.365105757715)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71640000.gz	(1787031.3243619665, 2334926.508146106, 760269.097245973, 34318.93958268591)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71645000.gz	(1787156.4038845596, 2334146.574645254, 756898.7346338942, 31477.857563438396)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71650000.gz	(1786523.2655382196, 2333751.4155316004, 757757.3219995886, 33661.92581175018)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71655000.gz	(1786360.7504543639, 2334562.611081976, 758609.3980126933, 30515.858283625374)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71660000.gz	(1786242.70397873, 2335248.571369339, 753278.9855882339, 28877.82794967574)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71665000.gz	(1786264.767356932, 2337852.971940413, 751530.4692009839, 30683.093603001547)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71670000.gz	(1786314.961496969, 2334340.578072336, 753183.1188900212, 29432.83234624884)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71675000.gz	(1787715.4433538343, 2334539.9233627357, 753529.8302351095, 31771.999884525718)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71680000.gz	(1786862.91962631, 2333855.7752204505, 757995.1556957124, 31917.799055732474)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71685000.gz	(1786368.1860230884, 2334865.188349519, 754696.2150162561, 31179.92012662458)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71690000.gz	(1785033.8775777032, 2333468.420229894, 766149.6495947582, 32928.88461257935)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71695000.gz	(1785142.554954136, 2334265.796950894, 759990.9241926608, 31521.06349632461)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71700000.gz	(1784785.4402367244, 2335025.806253129, 762407.9597064721, 31767.829427683417)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71705000.gz	(1784955.8951758323, 2336703.102213107, 750974.300500507, 30744.98318254126)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71710000.gz	(1785359.5182043503, 2334646.4202256706, 761178.0402595866, 30742.147271888494)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71715000.gz	(1784911.8988338872, 2334949.9578236714, 756681.2947468449, 30371.310249471302)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71720000.gz	(1784737.1118272012, 2333621.782936949, 764869.3112767782, 30660.406317779438)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71725000.gz	(1784570.1428173261, 2336510.3114735396, 758153.384005672, 31630.412874729678)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71730000.gz	(1785791.3037556794, 2335417.241240589, 756744.1479369918, 32953.823944496304)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71735000.gz	(1785848.221111108, 2334174.629146803, 759278.865013948, 33059.92036656438)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71740000.gz	(1783922.6671772175, 2336764.71799668, 755249.4409053292, 30682.59314818047)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71745000.gz	(1783960.72266089, 2334574.787292984, 763193.0130380285, 31326.720207473492)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71750000.gz	(1784510.5325199878, 2335708.512877868, 760912.369267836, 29688.106009565945)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71755000.gz	(1784125.7424542555, 2337131.328668018, 762703.2645204742, 31254.070849280648)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71760000.gz	(1785018.732388398, 2336627.200170334, 756679.4330196028, 30577.12229463874)
